"VendorID","passenger_count","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","total_amount","pickup_hour","speed","temp","hum","vis","fog","rain","gasprice"
NA,1,-73.98068,40.74507,-74.00198,40.73306,12.35,1,11.01449,5.6,51,16,0,0,1.284
NA,1,-73.98176,40.75208,-73.9856,40.74696,5.3,18,12,25.6,43,12,0,0,1.155
NA,1,-73.98886,40.73693,-73.99312,40.75717,12.3,14,10.92414,3.9,49,16,0,0,1.284
NA,2,-73.97664,40.78571,-73.94373,40.82546,18.8,22,13.05828,19.4,93,12,0,0,1.133
NA,1,-73.99534,40.7398,-73.97929,40.74136,8.5,7,10.28571,22.8,44,14,0,0,1.167
NA,1,-74.0135,40.71478,-73.96582,40.75434,21.3,20,29.11425,21.1,93,9,0,0,1.133
NA,1,-74.0052,40.71862,-74.00405,40.72852,6.8,9,13.75472,17.8,75,16,0,0,1.297
NA,2,-74.0081,40.73875,-73.99799,40.72452,10.3,16,9.183673,8.9,83,11,0,1,1.167
NA,1,-73.98585,40.76701,-73.96687,40.76177,10,0,11.57493,1.7,46,16,0,0,1.284
NA,1,-73.99191,40.74903,-74.00448,40.74792,6.3,18,11.01316,7.2,60,16,0,0,1.297
NA,2,-73.9483,40.77445,-73.98041,40.77815,11.3,20,11.77778,21.1,93,9,0,0,1.133
NA,1,-74.00327,40.7482,-73.98708,40.75081,7.8,8,9.113924,8.9,77,9,0,1,1.264
NA,1,-73.97423,40.75999,-73.9754,40.78216,11.3,20,17.30769,21.7,51,14,0,0,1.155
NA,1,-73.98912,40.72136,-73.97426,40.74292,9.3,0,17.72308,19.4,93,6,0,0,1.133
NA,3,-73.93658,40.79867,-73.98146,40.77866,17.76,18,14.4,10.6,41,16,0,0,1.297
NA,1,-73.98662,40.75808,-73.98253,40.73927,13.39,20,9.688073,7.2,90,9,0,0,1.167
NA,1,-73.97334,40.7797,-73.93964,40.8041,14.3,17,14.70423,25.6,43,12,0,0,1.155
NA,3,-73.97229,40.794,-73.98855,40.77428,10.8,1,14.30464,10,50,16,0,0,1.264
NA,2,-73.94872,40.78216,-73.97495,40.7868,11.3,12,12.68966,9.4,29,16,0,0,1.297
NA,5,-73.9734,40.76085,-73.95876,40.78338,9.75,15,20.86624,3.9,46,16,0,0,1.284
NA,1,-73.99468,40.74035,-73.98494,40.74705,7.8,20,6.4,21.7,90,6,0,0,1.133
NA,1,-73.99712,40.74713,-73.97921,40.76194,12.36,12,7.578947,25,74,12,0,0,1.155
NA,1,-74.0154,40.70957,-73.87094,40.77407,59.84,6,38.97521,22.8,71,14,0,0,1.155
NA,1,-73.97138,40.75825,-73.96949,40.75198,5.3,12,10.07339,8.3,86,8,0,1,1.264
NA,2,-74.0002,40.74298,-73.93853,40.79727,20.3,0,19.66667,17.8,75,16,0,0,1.297
NA,1,-73.87319,40.7741,-73.98098,40.78242,48.41,16,17.48068,8.9,83,11,0,1,1.167
NA,1,-73.95328,40.77146,-73.95167,40.78176,7.56,15,11.95848,8.3,41,16,0,0,1.297
NA,1,-73.97677,40.78516,-73.97154,40.78746,4.3,7,14.0177,22.8,76,12,0,0,1.155
NA,1,-73.98109,40.76194,-73.97441,40.67974,32.75,20,12.39494,7.2,90,9,0,0,1.167
NA,1,-73.9779,40.75218,-73.96164,40.77967,9.8,16,15.26012,3.9,46,16,0,0,1.284
NA,1,-73.99139,40.74971,-74.00319,40.73427,7.8,18,11.9447,2.8,50,16,0,0,1.284
NA,3,-74.00836,40.7211,-73.97617,40.73251,13.3,23,18.03109,16.7,50,16,0,0,1.264
NA,1,-73.96638,40.76201,-73.96249,40.77469,9.3,16,6.728972,26.7,40,12,0,0,1.155
NA,2,-73.98235,40.77536,-74.01627,40.71039,24.95,17,14.5183,7.2,56,16,0,0,1.297
NA,1,-73.98517,40.76348,-73.98222,40.77319,5.8,19,11.664,10,43,16,0,0,1.297
NA,2,-73.91526,40.77249,-73.90768,40.77044,7.8,7,6.532258,17.8,75,16,0,0,1.297
NA,1,-73.78195,40.64464,-73.87072,40.77399,39.8,5,42,10,59,16,0,0,1.284
NA,1,-73.97053,40.75862,-73.99626,40.73799,12.3,22,12.52648,7.2,90,14,0,0,1.167
NA,1,-73.94987,40.7844,-73.99429,40.74619,28.8,14,9.804109,27.8,33,12,0,0,1.155
NA,1,-73.97282,40.75661,-73.98517,40.7321,9.8,0,14.72393,8.9,44,16,0,0,1.297
NA,1,-73.96557,40.77199,-73.96252,40.76702,5.3,22,8,7.2,90,14,0,0,1.167
NA,2,-74.00019,40.71135,-73.99415,40.71011,3.8,8,17.28,3.9,57,16,0,0,1.284
NA,1,-73.98746,40.76837,-74.00127,40.75703,8.76,11,12.92818,26.1,34,12,0,0,1.167
NA,1,-73.97099,40.75837,-73.95763,40.78016,10.8,0,13.5,17.8,75,16,0,0,1.297
NA,1,-73.87296,40.77414,-73.9429,40.79337,31.61,13,34.74126,10.6,26,16,0,0,1.297
NA,4,-73.95432,40.76595,-73.97615,40.75994,18.3,9,5.60708,25,36,14,0,0,1.167
NA,2,-73.94644,40.77298,-73.96061,40.7723,7.8,16,11.39241,25.6,45,16,0,0,1.264
NA,1,-73.98046,40.73055,-73.96438,40.7563,11.8,9,9.230769,17.8,75,16,0,0,1.297
NA,1,-73.98325,40.76748,-73.97508,40.77739,6.8,15,10.76412,27.8,33,12,0,0,1.155
NA,1,-73.96804,40.75548,-73.97739,40.7429,5.8,15,23.68421,3.9,49,16,0,0,1.284
NA,1,-73.97846,40.76303,-73.98792,40.7567,6.3,12,9.391304,8.3,86,8,0,1,1.264
NA,2,-73.94746,40.77179,-73.9609,40.77745,6.8,11,10.41115,13.9,49,16,0,0,1.284
NA,1,-73.98462,40.73973,-73.98238,40.73178,9.36,18,7.740933,25,45,16,0,0,1.264
NA,1,-73.97046,40.75253,-74.0095,40.70372,20.3,10,24.15484,22.2,61,16,0,0,1.297
NA,1,-74.00143,40.72551,-73.7819,40.64441,68.64,9,27.92596,8.9,77,9,0,1,1.264
NA,2,-73.98871,40.75881,-74.01696,40.70496,25.35,10,12.92308,25,36,12,0,0,1.167
NA,1,-73.99183,40.73125,-73.99955,40.71774,11.8,16,5.893588,11.1,47,16,0,0,1.297
NA,1,-73.98667,40.73966,-73.95567,40.77787,20.16,15,9.868613,25.6,46,16,0,0,1.264
NA,1,-73.7768,40.64521,-73.95439,40.71483,53.76,20,36.6801,7.2,90,9,0,0,1.167
NA,1,-73.99007,40.71439,-73.98357,40.72976,9.35,7,12.89256,3.9,57,16,0,0,1.284
NA,6,-73.94476,40.78748,-73.95592,40.77224,9.8,9,6.09154,17.8,75,16,0,0,1.297
NA,1,-74.00201,40.75071,-73.95805,40.76872,18.3,17,15.76182,3.3,48,16,0,0,1.284
NA,1,-73.95509,40.76903,-73.94684,40.77917,8.16,17,13.84615,21.1,90,0,1,1,1.133
NA,1,-73.97385,40.76384,-73.95736,40.78283,9.8,20,20.60606,21.7,90,6,0,0,1.133
NA,1,-73.98655,40.72177,-73.96976,40.75383,17.3,7,11.65927,21.1,87,11,0,0,1.133
NA,1,-73.99113,40.74988,-73.87102,40.77417,44.18,20,25.5,21.7,51,14,0,0,1.155
NA,1,-73.94515,40.78702,-73.97018,40.76528,11.3,9,12.34286,11.1,57,16,0,0,1.284
NA,5,-73.99285,40.72438,-73.97932,40.74535,10.56,17,11.88417,11.1,43,16,0,0,1.297
NA,1,-73.96773,40.76848,-73.95743,40.77403,7.3,16,9.829352,8.9,83,11,0,1,1.167
NA,1,-73.96904,40.74968,-73.95874,40.71945,26.16,0,19.48092,19.4,93,6,0,0,1.133
NA,1,-73.98988,40.75676,-73.95866,40.76558,18.96,9,6.741573,17.8,75,16,0,0,1.297
NA,1,-73.97992,40.73519,-74.01624,40.70621,18.35,16,11.45455,8.3,41,16,0,0,1.297
NA,1,-73.98951,40.74168,-74.01411,40.71394,17.15,15,15.83441,3.9,46,16,0,0,1.284
NA,1,-73.79033,40.64392,-73.95648,40.77148,69.99,20,33.94286,2.8,48,16,0,0,1.284
NA,1,-73.99096,40.74214,-73.95272,40.78922,17.76,12,18.71815,4.4,51,16,0,0,1.284
NA,1,-73.99256,40.73063,-73.97516,40.75719,13.55,8,10.27237,21.1,84,12,0,0,1.133
NA,1,-73.99421,40.74614,-73.97626,40.74843,14.15,14,5.137615,27.8,33,12,0,0,1.155
NA,1,-73.98283,40.75685,-73.93552,40.81428,18.3,23,18.36,19.4,61,14,0,0,1.155
NA,2,-73.9817,40.75594,-73.98425,40.74594,11.3,17,4.055069,9,87,3,0,1,1.167
NA,1,-73.99878,40.76036,-73.97388,40.7506,12.3,17,5.879032,7.2,56,16,0,0,1.297
NA,1,-73.99711,40.72572,-73.96857,40.79335,29.64,20,19.38225,7.2,90,9,0,0,1.167
NA,2,-73.9892,40.75884,-73.98301,40.77179,8.3,18,10.20619,24.4,46,12,0,0,1.155
NA,1,-73.79026,40.64621,-73.96661,40.76555,63.34,5,32.30192,10,59,16,0,0,1.264
NA,1,-74.00425,40.74047,-74.00217,40.73638,6.3,18,7.2,21.7,59,12,0,1,1.264
NA,2,-74.01519,40.71579,-73.98666,40.7363,23.75,17,22.04082,7.2,49,16,0,0,1.297
NA,1,-73.98133,40.75627,-73.9742,40.75349,9.96,18,4.020619,3.3,48,16,0,0,1.284
NA,5,-73.95307,40.78674,-73.95621,40.78438,12.96,14,6.347607,27.8,33,12,0,0,1.155
NA,1,-73.97942,40.78484,-73.9705,40.78912,7.3,17,8.201183,25,45,16,0,0,1.264
NA,1,-73.86276,40.76902,-73.72341,40.72732,35.3,9,32.95964,25,71,12,0,0,1.155
NA,1,-73.97429,40.75404,-73.97794,40.72932,12.3,12,8.425532,26.7,35,12,0,0,1.167
NA,1,-73.98471,40.73965,-73.99142,40.74917,8.75,14,8.017817,13.3,49,16,0,0,1.297
NA,3,-73.95605,40.76389,-73.96762,40.76277,8.8,17,6.197292,26.7,40,12,0,0,1.155
NA,1,-73.78992,40.64637,-73.9581,40.67039,44.16,20,21.37732,2.8,48,16,0,0,1.284
NA,1,-73.99352,40.75202,-73.98728,40.76871,13.39,17,9.616438,25.6,43,12,0,0,1.155
NA,1,-73.96615,40.76203,-73.98417,40.74015,8.8,16,21.45133,3.3,48,16,0,0,1.284
NA,1,-73.97239,40.7501,-73.86524,40.77066,32.34,7,33.86503,9.4,61,16,0,0,1.264
NA,3,-73.97095,40.67509,-73.99979,40.67928,20.75,0,8.635682,5.6,51,16,0,0,1.284
NA,1,-73.97291,40.74855,-73.97164,40.76019,6.8,8,17.67857,22.8,76,12,0,0,1.155
NA,1,-74.00432,40.72194,-73.99191,40.72942,7.3,20,10.46512,7.2,90,9,0,0,1.167
NA,5,-73.98347,40.74704,-73.97579,40.7944,18.3,21,12.63673,20.6,93,11,0,0,1.133
NA,1,-73.77681,40.64556,-73.81153,40.78953,39.3,17,24,9,87,3,0,1,1.167
NA,3,-73.9885,40.75863,-73.96727,40.76587,12.8,18,6.421826,24.4,46,12,0,0,1.155
NA,2,-73.93851,40.79601,-73.9619,40.77628,9.8,9,23.39466,4.4,55,16,0,0,1.284
NA,5,-73.95207,40.76908,-73.98962,40.75744,19.56,21,9.094737,21.1,53,14,0,0,1.155
NA,2,-73.95838,40.78053,-73.86841,40.8582,30.3,18,21.65589,24.4,46,12,0,0,1.155
NA,2,-73.9911,40.73323,-73.95625,40.77382,18.36,23,14.60225,19.4,93,6,0,0,1.133
NA,1,-73.98206,40.77267,-73.96429,40.71926,41.34,21,12.1467,7.2,90,9,0,0,1.167
NA,3,-73.78976,40.64656,-73.96381,40.76367,63.34,16,21.24036,11.7,48,8,0,1,1.297
NA,1,-73.98893,40.72684,-73.95974,40.79829,21.3,0,19.96534,22.8,76,12,0,0,1.167
NA,1,-74.00976,40.72105,-74.00558,40.72569,6.8,18,6.737968,7.2,60,16,0,0,1.297
NA,1,-73.99141,40.74487,-73.9831,40.75609,5.8,1,24.55814,7.8,47,16,0,0,1.297
NA,1,-73.98232,40.73166,-73.97195,40.74608,6.3,15,20,3.9,46,16,0,0,1.284
NA,6,-74.00139,40.74665,-74.00443,40.73097,9.96,23,13.53678,19.4,93,12,0,0,1.133
NA,1,0,0,-73.98981,40.77465,14.72,1,7.001024,5,53,16,0,0,1.284
NA,1,-73.95081,40.77942,-73.96973,40.78481,9.96,21,10.70938,21.1,53,14,0,0,1.155
NA,2,-73.9822,40.77235,-73.98033,40.78043,5.3,8,13.88235,23.9,40,14,0,0,1.167
NA,5,-73.97237,40.75388,-73.98302,40.7505,9.8,12,5.462069,25.6,71,14,0,0,1.155
NA,1,-73.96732,40.76662,-73.99654,40.73503,14.8,14,9.582964,8.9,80,16,0,0,1.167
NA,1,-73.78998,40.64619,-73.9855,40.75792,70.01,23,34.25126,6.7,47,16,0,0,1.297
NA,2,-74.00417,40.75193,-73.92317,40.77145,25.55,3,22.43427,8.3,46,16,0,0,1.297
NA,6,-73.95437,40.78409,-73.96056,40.76643,14.12,12,6.440758,8.3,86,11,0,1,1.264
NA,1,-74.00546,40.72313,-73.99221,40.7248,9.35,19,9.836066,18.9,75,16,0,0,1.264
NA,1,-73.94666,40.77239,-73.95206,40.78379,8.8,13,10.21834,22.2,61,16,0,0,1.264
NA,1,-73.96208,40.75551,-73.95724,40.76603,8.16,17,17.40284,3.3,48,16,0,0,1.284
NA,1,-74.01309,40.70513,-73.98773,40.72121,14.75,19,10.32595,18.9,75,16,0,0,1.264
NA,1,-73.86254,40.76889,-73.95352,40.7728,38.81,15,28.59665,13.3,49,16,0,0,1.297
NA,6,-73.96367,40.76566,-73.94494,40.77883,8.8,15,11.22078,23.9,84,6,0,1,1.133
NA,1,-73.98382,40.76627,-73.97502,40.76096,6.8,19,5.491525,2.8,48,16,0,0,1.284
NA,1,-74.00402,40.72188,-73.95968,40.8086,26.8,17,16.56132,7.2,56,16,0,0,1.297
NA,3,-73.97878,40.78766,-73.98081,40.78277,6.96,19,7.768421,18.9,75,16,0,0,1.264
NA,1,-73.96449,40.76724,-73.95119,40.77937,8.8,20,11.25957,23.9,46,12,0,0,1.155
NA,1,-74.0073,40.7053,-73.98541,40.74725,20.8,1,17.30426,5.6,51,16,0,0,1.284
NA,1,-73.97079,40.79345,-73.94572,40.81231,13.56,21,14.79365,8.9,39,16,0,0,1.297
NA,1,-73.99072,40.73642,-73.99674,40.72217,9.96,19,10.27573,2.8,48,16,0,0,1.284
NA,3,-74.00058,40.7356,-74.00438,40.73075,6.89,2,9.614907,7.8,47,16,0,0,1.297
NA,1,-73.97305,40.78029,-73.9799,40.76724,7.3,22,14.49664,20,93,1,0,1,1.133
NA,5,-73.9908,40.75069,-73.96712,40.75669,13.3,18,6.557029,7.2,56,16,0,0,1.297
NA,1,-73.97082,40.75738,-73.98309,40.74468,9.36,18,12.13714,21.7,59,12,0,1,1.264
NA,1,-73.98803,40.76492,-73.97333,40.76433,8.3,13,9.512195,15,48,16,0,0,1.297
NA,1,-73.91996,40.77192,-73.94449,40.82135,29.84,7,15.552,17.8,75,16,0,0,1.297
NA,1,-73.99036,40.75648,-73.98204,40.76705,5.3,5,21.74497,21.1,53,12,0,0,1.167
NA,1,-73.98589,40.72217,-74.00806,40.73083,13,9,6.284289,25,36,14,0,0,1.167
NA,5,-73.99237,40.74979,-74.00274,40.76063,14.12,17,6.063158,25,45,16,0,0,1.264
NA,1,-73.95691,40.78325,-73.97029,40.76187,12.35,10,8.511822,25,36,12,0,0,1.167
NA,5,-73.98816,40.72027,-74.00291,40.71785,7.3,2,11.37994,10,59,16,0,0,1.284
NA,1,-73.94486,40.78721,-73.95431,40.77865,7.56,14,14.70817,13.3,49,16,0,0,1.297
NA,6,-73.95998,40.76455,-73.97292,40.76426,9.96,11,6.356643,22.2,61,16,0,0,1.297
NA,2,-73.98192,40.77285,-73.961,40.76165,8.8,19,9.6,2.8,48,16,0,0,1.284
NA,1,-73.98668,40.72581,-73.97605,40.72872,7.55,0,13.33333,23.3,62,16,0,0,1.155
NA,1,-73.98331,40.76249,-73.9986,40.75354,11,10,7.512039,25,36,14,0,0,1.167
NA,1,-73.96659,40.76716,-73.97549,40.78026,11.75,16,13.5,25.6,45,16,0,0,1.264
NA,1,-73.96976,40.763,-73.97089,40.75186,7.3,14,8.181818,25.6,76,12,0,0,1.133
NA,1,-73.99575,40.75968,-73.97397,40.76463,8.8,12,10.65957,22.2,61,16,0,0,1.297
NA,1,-73.97018,40.75106,-73.97916,40.74026,8.75,18,10.15674,24.4,46,12,0,0,1.155
NA,1,-73.99325,40.74728,-74.00577,40.74531,6.95,11,15.85903,8.3,27,16,0,0,1.297
NA,3,-73.98531,40.74741,-73.77511,40.75271,49.34,2,28.75717,8.3,46,16,0,0,1.297
NA,3,-73.97552,40.75244,-73.98225,40.72798,13.8,16,11.13402,7.2,49,16,0,0,1.297
NA,1,-73.97038,40.76159,-73.97691,40.75472,10.55,19,3.338485,10,43,16,0,0,1.297
NA,1,-73.99275,40.72394,-73.99275,40.72394,17.76,18,8.447653,7.2,56,16,0,0,1.297
NA,1,-73.99062,40.73145,-73.9885,40.74848,10.3,19,7.477745,18.9,75,16,0,0,1.264
NA,5,-73.9698,40.75297,-73.96301,40.77224,11.27,11,8.801178,25,71,12,0,0,1.155
NA,1,-73.9743,40.79399,-73.97663,40.78322,7.8,21,7.136564,7.2,90,9,0,0,1.167
NA,1,-73.9728,40.75356,-73.97415,40.76223,9.35,19,8.032454,7.8,66,16,0,0,1.297
NA,2,-73.98823,40.75985,-74.0108,40.71092,20.3,19,12.43497,10.6,41,16,0,0,1.297
NA,1,-73.98721,40.72266,-73.97749,40.76353,18.5,22,15.83829,20,56,14,0,0,1.155
NA,4,-73.9846,40.779,-73.96214,40.78158,10.12,10,17.90816,4.4,53,16,0,0,1.284
NA,2,-73.99127,40.74975,-73.9902,40.73951,6.8,9,10.77844,17.8,75,16,0,0,1.297
NA,2,-73.95921,40.7625,-74.0151,40.71136,25,9,28.53907,25,71,12,0,0,1.155
NA,5,-73.99352,40.73754,-73.96259,40.61145,43.56,0,22.34077,5.6,51,16,0,0,1.284
NA,4,-73.94434,40.77986,-73.95088,40.76963,7.56,0,15.56757,5.6,51,16,0,0,1.284
NA,1,-73.98019,40.75083,-73.97697,40.74976,5.15,8,4.417178,22.8,44,14,0,0,1.167
NA,6,-73.96415,40.76379,-73.95391,40.7876,11.8,15,8.301462,25.6,76,12,0,0,1.133
NA,1,-73.99404,40.75108,-73.96864,40.76764,11.8,7,10,22.8,76,12,0,0,1.155
NA,5,-73.98815,40.75914,-73.97834,40.73895,13.8,23,9.046344,6.7,47,16,0,0,1.297
NA,1,-73.99245,40.72433,-73.98586,40.74338,9.8,13,11.97339,9.4,29,16,0,0,1.297
NA,1,-73.97887,40.75088,-73.98557,40.74136,7.3,8,8.560261,17.8,75,16,0,0,1.297
NA,2,-73.99026,40.76078,-73.94762,40.77286,17.85,2,14.70297,21.7,90,12,0,0,1.133
NA,3,-73.86383,40.76958,-73.9721,40.7501,39.39,15,27.07692,25.6,76,12,0,0,1.133
NA,5,-73.97095,40.75792,-73.99682,40.74258,14.76,16,11.21884,8.9,83,11,0,1,1.167
NA,1,-74.01549,40.71048,-73.8616,40.76834,38.3,8,40.26122,3.9,57,16,0,0,1.284
NA,1,-73.78867,40.64756,-74.00182,40.74677,72.92,17,18.69792,7.2,49,16,0,0,1.297
NA,1,-73.99198,40.76969,-74.00975,40.7063,27.35,3,13.81818,5,55,16,0,0,1.284
NA,6,-73.99049,40.76135,-73.86551,40.77074,58.29,11,24.29412,25,71,12,0,0,1.155
NA,1,-73.97724,40.76456,-73.98557,40.74549,8.8,22,14.83417,7.2,90,14,0,0,1.167
NA,1,-73.95915,40.77213,-73.94646,40.77264,8.3,7,7.552448,17.8,75,16,0,0,1.297
NA,2,-73.97426,40.74826,-73.96111,40.77774,12.95,9,17.17557,3.9,45,16,0,0,1.297
NA,2,-73.94917,40.78136,-73.95853,40.81079,20.15,17,8.816327,22.2,84,2,0,1,1.133
NA,1,-73.98731,40.76412,-73.99159,40.71594,20.8,3,14.22603,8.3,46,16,0,0,1.297
NA,1,-74.00725,40.72808,-73.99538,40.72839,9.35,18,7.254408,21.7,93,6,0,0,1.133
NA,1,-73.96778,40.77122,-73.99004,40.76174,12.05,22,11.0017,20.6,63,16,0,0,1.264
NA,1,-73.99843,40.7504,-73.99028,40.75133,7.3,13,7.277419,25,76,12,0,0,1.133
NA,1,-73.99132,40.7501,-73.97895,40.75283,9.1,10,8.256881,22.2,61,16,0,0,1.297
NA,1,-73.98527,40.76049,-73.98112,40.73751,12.96,23,13.05882,19.4,61,14,0,0,1.155
NA,1,-73.96803,40.80241,-74.00105,40.76224,19.2,13,21.50077,25,76,12,0,0,1.133
NA,1,-73.98635,40.74355,-73.99717,40.73664,9.36,19,10.28571,8.3,93,4,0,0,1.167
NA,2,-74.00625,40.73429,-74.0091,40.7161,8.8,0,12.41379,6.7,47,16,0,0,1.297
NA,5,-73.97507,40.75228,-73.97473,40.74222,9.36,12,8.552916,22.2,61,16,0,0,1.297
NA,1,-73.97211,40.7632,-73.97155,40.78192,8.3,10,20.41463,12.8,51,16,0,0,1.284
NA,1,-73.7898,40.64683,-74.00667,40.71029,58.8,20,29.74576,23.9,46,12,0,0,1.155
NA,1,-73.97573,40.74509,-73.98111,40.7346,6.8,14,10.15642,27.8,33,12,0,0,1.155
NA,1,-73.97735,40.75529,-73.99017,40.76072,8.76,19,10.25316,8,93,4,0,0,1.167
NA,4,-73.95353,40.77271,-73.97989,40.79,9.8,11,13.36015,4.4,51,16,0,0,1.284
NA,1,-73.92136,40.76719,-73.88766,40.73655,22.3,6,17.68621,3.9,60,16,0,0,1.284
NA,1,-73.94958,40.77256,-73.96068,40.75916,10.55,13,6.052632,26.7,35,12,0,0,1.155
NA,1,-73.9828,40.75692,-73.98378,40.7746,12.95,15,7.403599,11.7,48,8,0,1,1.297
NA,1,-73.99267,40.71778,-73.98437,40.72644,10.14,23,8.798005,19.4,61,14,0,0,1.155
NA,4,-73.99416,40.75107,-73.98016,40.76015,7.8,18,9.953917,7.2,60,16,0,0,1.297
NA,1,-73.99241,40.73797,-74.00555,40.72719,8.15,8,14.84536,23.9,40,14,0,0,1.167
NA,1,-73.98502,40.7325,-73.98795,40.74968,11.76,17,10.69244,22.2,84,2,0,1,1.133
NA,4,-73.9782,40.73433,-73.97488,40.74755,9.8,12,7.26506,26.1,34,12,0,0,1.167
NA,1,-73.97231,40.76315,-73.95569,40.78257,15.8,14,4.73295,8.9,80,16,0,0,1.167
NA,6,-73.99009,40.72562,-73.98962,40.73858,8.76,8,11.04,23.9,73,12,0,0,1.155
NA,3,-73.99251,40.74274,-73.97448,40.7866,16.3,20,12.48844,8.3,90,4,0,0,1.167
NA,1,-74.00436,40.71599,-73.98357,40.72177,12.95,11,8.434032,8.3,86,8,0,1,1.264
NA,1,-73.99014,40.73472,-73.99344,40.74074,9.75,16,4.920273,8.9,83,11,0,1,1.167
NA,1,-73.96786,40.76854,-73.97655,40.78052,12.96,16,10.87248,23.9,84,6,0,1,1.133
NA,1,-74.00079,40.76175,-73.97192,40.75707,13.3,20,7.590361,7.2,90,9,0,0,1.167
NA,2,-73.77679,40.64574,-73.98106,40.73703,69.99,18,20.72983,7.2,56,16,0,0,1.297
NA,1,-73.97119,40.75844,-73.98104,40.74596,7.55,20,14.72727,18.9,75,16,0,0,1.264
NA,1,-73.95572,40.77984,-73.95217,40.79046,5.8,8,16.47761,3.9,49,16,0,0,1.297
NA,1,-73.96913,40.75409,-73.9847,40.7427,8.8,12,9.04712,8.3,86,8,0,1,1.264
NA,4,-73.99625,40.68622,-74.01173,40.70208,17.76,13,15.27514,8.9,83,16,0,0,1.167
NA,1,-74.01578,40.71089,-73.9969,40.7325,11.3,12,12.47577,15,48,16,0,0,1.284
NA,1,-73.94886,40.77358,-73.96169,40.68035,36.8,11,23.15789,13.9,49,16,0,0,1.284
NA,1,-74.00166,40.73552,-73.96292,40.75772,14.8,22,12.4228,21,49,16,0,0,1.264
NA,1,-73.99674,40.73738,-74.00407,40.74939,8.76,10,12.45777,22.2,61,16,0,0,1.297
NA,1,-73.9679,40.76286,-73.959,40.78077,10.8,18,9.230769,8.9,93,3,0,0,1.167
NA,2,-73.99924,40.73835,-73.98412,40.73533,7.3,13,10.67036,14.4,49,16,0,0,1.297
NA,2,-73.99714,40.71972,-73.97794,40.75114,13.3,22,10.04651,9.4,74,16,0,0,1.297
NA,1,-73.97569,40.75187,-73.97388,40.74368,8.3,13,8.428094,25,76,12,0,0,1.133
NA,3,-73.97096,40.75834,-73.98765,40.74908,12.96,9,6.545455,8.3,86,8,0,1,1.264
NA,4,-74.00674,40.70704,-73.98779,40.72257,10.3,13,10.90909,15,48,16,0,0,1.297
NA,1,-73.78903,40.65474,-73.9862,40.75604,58.34,18,17.37158,10.6,41,16,0,0,1.297
NA,5,-73.98537,40.76435,-73.96719,40.76167,9.8,19,8.646526,10,43,16,0,0,1.297
NA,1,0,0,-73.98615,40.72643,4.8,6,15.42857,4.4,49,16,0,0,1.297
NA,2,-73.98605,40.75018,-73.94636,40.71433,29.75,22,12.23529,19.4,93,4,0,1,1.133
NA,1,-73.99263,40.7373,-74.00359,40.75642,11.8,18,14.4,7.2,56,16,0,0,1.297
NA,1,-73.97769,40.78398,-73.98212,40.77561,9,20,8.390244,8.9,39,16,0,0,1.297
NA,1,-73.87462,40.77401,-74.01231,40.71699,41.3,17,25.81579,7.2,56,16,0,0,1.297
NA,1,-73.94482,40.78719,-73.97614,40.78891,11.8,18,9.534442,7.2,60,16,0,0,1.297
NA,1,-73.99212,40.7489,-73.99114,40.73934,5.8,9,11.64706,25,71,12,0,0,1.155
NA,1,-73.96635,40.75759,-73.99014,40.72519,13.5,17,14.01869,22.2,84,2,0,1,1.133
NA,1,-73.95111,40.77334,-73.96742,40.76627,9.3,17,9.455253,25.6,45,16,0,0,1.264
NA,1,-73.98347,40.74685,-73.96826,40.76487,9.8,18,9.230769,8.9,89,2,0,0,1.167
NA,2,-73.97732,40.76446,-73.77657,40.64487,63.35,4,35.9792,5,55,16,0,0,1.284
NA,1,-73.98815,40.74842,-73.86227,40.7104,33.34,3,23.96259,5,55,16,0,0,1.284
NA,1,-73.8631,40.76967,-73.95765,40.76835,42.41,20,35.74597,8.9,68,16,0,0,1.297
NA,4,-73.99145,40.74471,-73.85538,40.75012,31.8,6,19.38135,4.4,58,16,0,0,1.284
NA,1,-74.01079,40.71615,-74.00166,40.72488,7.56,19,12.29577,10,43,16,0,0,1.297
NA,3,-74.01092,40.71019,-74.01801,40.70587,8.8,17,8.981744,21.1,93,3,0,1,1.133
NA,1,-73.96515,40.76355,-73.95623,40.77575,7.8,22,17.39713,1.7,52,16,0,0,1.284
NA,1,-73.86355,40.76974,-73.97868,40.73101,49.61,17,17.20339,25.6,43,12,0,0,1.155
NA,2,-74.00262,40.71415,-73.98341,40.74716,16.56,19,10.45545,8.3,93,3,0,0,1.167
NA,1,-73.95789,40.77639,-73.9791,40.75607,12.3,15,8.977995,25.6,76,12,0,0,1.133
NA,1,-73.97948,40.73489,-73.9853,40.74731,9.8,2,9.609856,5,55,16,0,0,1.284
NA,1,-73.98559,40.74382,-73.97508,40.76171,8.8,22,9.92126,20,93,1,0,1,1.133
NA,1,-73.94867,40.77393,-73.95483,40.76547,5.8,14,11.48571,3.9,49,16,0,0,1.284
NA,5,-73.96917,40.76086,-73.98417,40.74315,11.54,21,8.682652,21.1,53,14,0,0,1.155
NA,1,-73.97858,40.74533,-73.97148,40.753,7.55,21,7.035831,7.2,90,12,0,0,1.167
NA,1,-73.98763,40.76523,-73.96289,40.71201,21.8,22,18.86291,10,80,16,0,0,1.297
